cluster_id,cluster_name,gene,avg_log2FC,p_val_adj,p_val_adj_negbinom,pct.1,pct.2,pct_diff,N_DEG
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Zbtb16,0.599153572020768,3.08805045094348e-07,7.59583841866578e-05,0.216,0.026,0.19,42
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Clk1,-0.751031698288167,4.22622656619082e-07,0.0397801167883255,0.58,0.772,-0.192,31
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Nmnat2,0.79550372695739,6.5473446285676e-07,1.66146741525915e-18,0.824,0.599,0.225,5
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Rplp1,-1.05212249768143,6.75148978997114e-07,1.72168645369052e-08,0.114,0.385,-0.271,69
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Atp5j,-0.822465041578774,9.67217288786103e-07,1.19836541780722e-05,0.051,0.311,-0.26,37
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Chchd2,-1.25881996272797,9.88670619174952e-07,4.59197855126425e-11,0.131,0.388,-0.257,65
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Ddx5,-0.685854244395365,1.0607175970628e-06,0.212345161223058,0.716,0.849,-0.133,26
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Tmsb4x,-0.925622781044145,1.12604292871402e-06,2.12452160784818e-05,0.04,0.288,-0.248,34
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Rpl21,-1.17982561921399,1.2877725045247e-06,3.05469067757126e-10,0.21,0.465,-0.255,70
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Sec62,-1.06521139314041,1.44329036623432e-06,5.38526648708648e-09,0.511,0.635,-0.124,48
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Whamm,0.70995266738853,1.79328856105269e-06,7.52644351884117e-10,0.716,0.397,0.319,4
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Itm2c,-0.938604609146905,1.80115828066424e-06,1.04074144639132e-07,0.25,0.497,-0.247,47
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Rtl8a,-0.830103270079936,1.80899640711243e-06,8.68780244375091e-06,0.091,0.359,-0.268,31
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Rps12,-0.832205349714873,2.34210427188471e-06,7.78167510078772e-06,0.108,0.372,-0.264,18
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Rpl14,-0.95372167696112,2.47480913830513e-06,6.26223019417735e-07,0.08,0.337,-0.257,42
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Rpl8,-1.10707981395647,2.52234845631193e-06,3.53831324435236e-09,0.131,0.388,-0.257,50
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Tmsb10,-1.03950029000811,2.63431438050471e-06,7.52890617311718e-09,0.17,0.433,-0.263,64
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Ndufc2,-1.10838788930801,3.12733701219849e-06,4.75759428793026e-09,0.142,0.397,-0.255,56
C286-149,C286-149: Grp.Ppp1r17.GABA-1,mt-Nd1,-0.968576995606124,3.66651086261103e-06,2.43420994359111e-06,0.074,0.324,-0.25,57
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Mir670hg,1.25385052912169,3.93085643905903e-06,1.66533579779422e-09,0.438,0.176,0.262,2
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Gapdh,-1.36853547445323,4.23841314577135e-06,6.64026048042411e-12,0.25,0.465,-0.215,72
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Rps11,-0.965438676312851,4.29832664992159e-06,4.07652809754312e-07,0.097,0.349,-0.252,52
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Rpl11,-0.927379644144402,5.23056934450549e-06,3.83292127334202e-07,0.165,0.42,-0.255,46
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Fth1,-1.3419313430919,5.9771571615116e-06,1.4363389329411e-12,0.33,0.506,-0.176,63
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Hsp90aa1,-1.07368754789448,6.5475975355849e-06,1.32728036816386e-08,0.199,0.436,-0.237,55
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Rpl23,-0.952807294107857,7.39102995964591e-06,4.2207623322248e-07,0.108,0.365,-0.257,65
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Ppia,-1.20671375697879,8.57623506465531e-06,5.61763648902516e-10,0.165,0.404,-0.239,57
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Hsp90b1,-0.946566233115214,9.1743063752061e-06,3.41814463653988e-07,0.267,0.503,-0.236,57
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Rps3,-0.955133661310597,1.05616207286e-05,1.99500597628258e-07,0.108,0.356,-0.248,50
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Cdh20,0.976298025496126,1.41825788118449e-05,9.52792083297463e-05,0.381,0.131,0.25,2
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Msi2,0.531208905281994,1.82202288458085e-05,3.55565457754941e-13,0.869,0.603,0.266,4
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Atp5h,-0.814026097246898,2.20155636089605e-05,0.000121584705772262,0.08,0.324,-0.244,31
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Lrrc1,0.580538775412908,2.45998241905548e-05,1.43785510880019e-06,0.426,0.157,0.269,3
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Nrsn2,-1.07520851156097,2.58465159370293e-05,1.25551681743628e-08,0.239,0.465,-0.226,50
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Tuba1a,-0.99043234772944,3.15455640424953e-05,7.20320978383861e-08,0.188,0.426,-0.238,65
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Sik3,0.570794968414955,3.40916662736067e-05,4.24049313126557e-14,0.898,0.676,0.222,5
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Rpl19,-1.0015140877456,3.9943668129408e-05,1.49451468415059e-07,0.21,0.436,-0.226,61
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Dlgap1,0.507042072293396,4.18207262717562e-05,1.39923954087565e-13,0.989,0.962,0.027,5
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Rps28,-0.943178970396163,4.36454217428764e-05,6.67989424383473e-07,0.199,0.429,-0.23,35
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Mif,-0.732391528149852,4.47912585621299e-05,0.00232520285074019,0.034,0.253,-0.219,36
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Rps8,-1.22528707502989,4.55272645635104e-05,5.92745420089807e-11,0.426,0.58,-0.154,64
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Rpl38,-1.09801617721217,4.91015464481648e-05,3.05223606250183e-09,0.267,0.474,-0.207,58
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Fau,-1.13080442519499,4.96906369366778e-05,1.04913322306041e-09,0.205,0.433,-0.228,68
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Rpl35a,-0.967564974755899,5.02560548440805e-05,4.31575064644849e-07,0.114,0.349,-0.235,55
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Anks1b,0.44535232831122,5.07684295844547e-05,9.45416063881454e-18,1,0.962,0.038,10
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Syndig1,0.725314415373899,6.08032830046518e-05,2.48440194892156e-13,0.767,0.484,0.283,2
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Erp29,-0.963464462856233,6.9021599569202e-05,9.17742785761676e-07,0.193,0.42,-0.227,21
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Mt3,-0.83630429904468,7.70537117565589e-05,2.51632389989626e-05,0.182,0.42,-0.238,42
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Fkbp2,-0.797828637271025,8.94411006582352e-05,2.71851303117394e-05,0.119,0.359,-0.24,45
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Rplp2,-0.910615062879164,9.60175458663555e-05,1.0370580996309e-06,0.176,0.401,-0.225,46
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Hspa5,-1.06458103854074,0.000101832125993545,9.75724739084491e-08,0.216,0.446,-0.23,50
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Ndufa4,-0.891178193858634,0.000126039616927194,3.90489550408577e-06,0.102,0.33,-0.228,62
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Rpl36,-0.842095547970287,0.000132325135215891,1.30071573838265e-05,0.21,0.436,-0.226,43
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Pde3a,0.775996558575961,0.000132571949988554,1.51833287222473e-08,0.477,0.221,0.256,1
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Atp5k,-0.824344681053539,0.000138133749102782,1.39947184466079e-05,0.114,0.353,-0.239,42
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Uqcrb,-0.71994456129476,0.000140201565195606,0.00194495907770568,0.045,0.26,-0.215,32
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Dad1,-0.8757488638006,0.000140993182219555,4.63064301515668e-06,0.125,0.349,-0.224,41
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Rps24,-1.03951667478891,0.000159540380029045,3.33983571332045e-05,0.233,0.452,-0.219,65
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Mapk10,0.557358203549367,0.000162852260632507,4.30584839385547e-16,0.92,0.808,0.112,4
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Avp,-0.734381221979676,0.000164552900989084,0.00202114002556124,0.102,0.337,-0.235,32
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Actg1,-0.78538311197062,0.000205128806260249,0.000301067074870639,0.148,0.372,-0.224,25
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Emc7,-0.76198112764067,0.000218563204870027,0.00030263923714234,0.119,0.346,-0.227,11
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Tmem147,-0.714697358711969,0.000227962796609422,0.00414415375452507,0.051,0.266,-0.215,9
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Zfp46,0.402509496174133,0.00025862862477468,,0.153,0.016,0.137,6
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Rps20,-0.807247444040135,0.000290627379252142,2.85680896641833e-05,0.153,0.381,-0.228,26
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Sik2,0.581976760843062,0.000310134854865229,7.62635150508553e-06,0.568,0.282,0.286,2
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Caskin1,0.516761511471598,0.000413333576052828,4.78789336871133e-05,0.511,0.228,0.283,31
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Kidins220,-0.611442193486293,0.000419211131126805,1,0.818,0.885,-0.0670000000000001,20
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Brinp1,0.728053318452361,0.000426310884820068,1.8293291244095e-13,0.824,0.619,0.205,3
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Glyr1,0.536687857903127,0.000462206468786788,5.67683676105652e-06,0.557,0.26,0.297,1
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Spcs2,-0.897892720519131,0.000468334758956402,3.4702330085744e-06,0.312,0.487,-0.175,18
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Sfpq,0.52513926453613,0.000485988055912534,7.54949633661509e-05,0.784,0.516,0.268,2
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Chchd10,-0.636075051375955,0.000513540265056335,0.00841874389497352,0.034,0.231,-0.197,46
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Rpl32,-0.796373252403765,0.000623257431485955,8.09765336174573e-05,0.08,0.288,-0.208,41
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Tmcc3,0.620564495873202,0.000624996842423704,5.2781846786687e-14,0.852,0.667,0.185,9
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Gabrb3,0.461991036495915,0.000627733004512307,6.54002352302668e-13,0.989,0.907,0.082,7
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Rpl34,-0.846126347774002,0.000676442440282273,4.00667207464714e-05,0.114,0.33,-0.216,35
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Rab11fip3,0.604541321016081,0.000687940817126005,8.86747523063916e-08,0.545,0.269,0.276,3
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Ntrk2,0.633651647377374,0.000699549858063219,1.23920339891264e-13,0.875,0.676,0.199,8
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Rpl22l1,-0.663842058364624,0.000725198688112874,0.00216104535609044,0.176,0.397,-0.221,24
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Ppfia4,0.444435888201733,0.000762259478829984,0.00245535716458334,0.284,0.083,0.201,1
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Dctn3,-0.583691347826652,0.000767494309424079,0.0594904612471339,0.045,0.25,-0.205,5
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Eef1b2,-0.732974936321838,0.000779036571639923,0.000263223626891273,0.08,0.295,-0.215,31
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Rabac1,-0.800691885999295,0.00078127665765762,0.000412391721257885,0.125,0.343,-0.218,26
C286-149,C286-149: Grp.Ppp1r17.GABA-1,mt-Nd4,-0.770572660546549,0.000788631479373695,0.000314905800715578,0.08,0.288,-0.208,48
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Rpl6,-0.909704111079908,0.000828434654100905,6.1676449109e-07,0.614,0.651,-0.037,53
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Lncpint,0.569491459005279,0.000894394825127955,9.46303816452929e-11,0.881,0.702,0.179,25
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Aars,0.513498416989894,0.000978213396943494,0.000321781134622698,0.364,0.141,0.223,1
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Rps3a1,-1.05218081032125,0.000991786579338822,8.30289972015865e-07,0.125,0.337,-0.212,65
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Kcnd3,0.656030107242543,0.00112957324141624,0.000178997165709016,0.25,0.071,0.179,4
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Ndufa13,-0.747363044956518,0.00121072439206508,2.64684268232182e-05,0.17,0.397,-0.227,45
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Ndufa3,-0.66667316280563,0.00126453235570142,0.000663393736565348,0.08,0.292,-0.212,28
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Gm1673,-0.788288004500301,0.00133658213875218,0.00010220454984877,0.17,0.385,-0.215,48
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Stmn1,-1.01244489451103,0.00135219232271232,1.92669965242939e-07,0.312,0.478,-0.166,49
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Cd81,-0.804180150443008,0.00148245068495472,5.69436543909776e-06,0.256,0.462,-0.206,38
C286-149,C286-149: Grp.Ppp1r17.GABA-1,C1qtnf4,-0.69711944268052,0.00157546494016043,0.0247262270293421,0.153,0.381,-0.228,8
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Rps16,-0.841658580658997,0.00160605882074599,4.13841388956401e-05,0.114,0.327,-0.213,43
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Cck,-1.17513878530196,0.00170866583458882,4.76073446414808e-06,0.045,0.234,-0.189,4
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Rnpc3,0.500966211589289,0.00174678459808569,4.21213264979316e-09,0.926,0.769,0.157,27
C286-149,C286-149: Grp.Ppp1r17.GABA-1,mt-Nd2,-0.745479078070837,0.00177245087470673,0.00251055036034367,0.057,0.253,-0.196,32
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Rpl3,-0.783549212095482,0.00177890839029135,3.84040183641934e-05,0.119,0.33,-0.211,31
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Cox6c,-0.803076523712547,0.00177911429961354,0.000127359253861212,0.097,0.308,-0.211,47
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Sox2ot,0.640139613755813,0.00187254489916538,3.91778461003956e-09,0.932,0.846,0.0860000000000001,1
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Oxt,-0.795965617118456,0.00207091498488884,0.000513070970149001,0.074,0.276,-0.202,52
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Enox1,0.616483100221486,0.00209090001460048,3.71143249758311e-12,0.864,0.712,0.152,2
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Plpbp,0.486923133176695,0.00213697814850635,0.00038553556655383,0.398,0.167,0.231,3
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Rpl26,-0.721221738266393,0.00242107138243621,0.000355621757471371,0.08,0.282,-0.202,40
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Fgfr2,-0.762558541816291,0.00249225494297772,1,0.551,0.67,-0.119,2
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Rps27,-0.693890449349302,0.0028463089544619,0.00421327410297157,0.159,0.375,-0.216,24
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Rpsa,-0.859696418987683,0.0029853873472663,2.25735414456927e-05,0.131,0.337,-0.206,39
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Rpl30,-0.770714182434592,0.00308269044640954,0.000289572112048564,0.102,0.308,-0.206,38
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Rpl39,-0.787398967005637,0.00313181899635786,0.00103740268762378,0.08,0.276,-0.196,31
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Zfp704,0.600880201013379,0.00314286320561629,8.55864622568806e-07,0.574,0.327,0.247,1
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Dst,0.466152424928948,0.00319601413848156,1.86410553102628e-12,0.898,0.821,0.0770000000000001,3
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Fxyd6,-0.885241225377495,0.00325410670750425,1.27727024470518e-05,0.284,0.458,-0.174,17
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Gm10076,-0.7183553299997,0.00326822071876093,0.000881385785026829,0.068,0.263,-0.195,20
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Dynlrb1,-0.591203955131606,0.00334231769695796,0.0267475692279954,0.045,0.234,-0.189,12
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Auts2,0.621407081580004,0.00338530595809445,9.33191566367347e-08,0.818,0.67,0.148,3
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Brd9,-0.654879370336261,0.00377757190046457,1,0.352,0.571,-0.219,25
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Nav2,0.434974851855825,0.00417776376494376,3.00835532197775e-11,0.932,0.814,0.118,16
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Pam16,-0.593309721335205,0.00425530066656168,0.0171897373244502,0.062,0.256,-0.194,11
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Grp,-1.48148574637851,0.004584077427509,2.39891492260967e-06,0.068,0.26,-0.192,1
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Ahi1,-0.318223276229799,0.00467630912327581,,0.989,0.997,-0.00800000000000001,32
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Calm2,-0.632629437636262,0.00510788866620167,0.0174884306704567,0.824,0.811,0.0129999999999999,49
C286-149,C286-149: Grp.Ppp1r17.GABA-1,N4bp2l1,0.574926065132362,0.00527935497050804,0.000461708931081865,0.455,0.218,0.237,2
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Psmb1,-0.616787169554583,0.0053195336078761,0.014894710652667,0.136,0.349,-0.213,9
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Tpt1,-0.786428349381156,0.00532332876313204,0.000117080672919313,0.119,0.33,-0.211,46
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Nenf,-0.946468565434872,0.00547408133539083,2.55344860779014e-06,0.159,0.359,-0.2,46
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Sumo2,-0.705731229894075,0.0058109948575481,0.00382353882485537,0.199,0.413,-0.214,6
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Tmem158,-0.845699616068985,0.0063273998837188,8.07959518085905e-05,0.148,0.343,-0.195,8
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Cfl1,-0.6745559793357,0.00645772430827413,0.00782251271993358,0.131,0.33,-0.199,21
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Nap1l5,-0.695172685966934,0.00718501790373737,0.00758010224576373,0.636,0.705,-0.069,44
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Mprip,0.551575633457055,0.00718674859597059,4.64162398645055e-07,0.699,0.436,0.263,3
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Rps5,-0.721766608007006,0.00753951879951532,0.00167154870726839,0.097,0.295,-0.198,39
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Cmip,0.513591407699328,0.00830983559108905,1.03562545108935e-08,0.852,0.686,0.166,16
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Setbp1,0.620809257282535,0.00876315530049407,9.40277864694669e-10,0.71,0.471,0.239,2
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Atp8a1,0.561392435079778,0.00877663686472844,8.66537001700897e-09,0.847,0.638,0.209,1
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Ndufb11,-0.749726078973077,0.00895782381503355,0.000445136102847679,0.085,0.282,-0.197,35
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Tmem50a,-0.687660254162545,0.00899638939120531,0.00294418353320894,0.159,0.369,-0.21,10
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Usp29,0.479627386133025,0.00956318497615876,1.22326587807437e-13,1,0.962,0.038,4
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Ppp2r2b,0.528850399341142,0.00975908855156376,2.83609535377985e-05,0.858,0.638,0.22,3
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Gnao1,0.510798640583688,0.00988824169373875,5.73985882993947e-09,0.795,0.59,0.205,4
C286-149,C286-149: Grp.Ppp1r17.GABA-1,Tomm20,-0.655435832737624,0.00995832170676114,0.00480599376230255,0.091,0.282,-0.191,26
C286-85,C286-85: Nts.Foxb1.GLU-8,Snhg11,0.711028672235816,1.81864446441038e-59,4.22708714400679e-41,1,1,0,120
C286-85,C286-85: Nts.Foxb1.GLU-8,Meg3,0.569685326763123,1.11097444539371e-46,5.23992605810214e-24,1,1,0,85
C286-85,C286-85: Nts.Foxb1.GLU-8,mt-Rnr2,-1.49046875395747,1.32107831672007e-24,7.2923231078973e-25,0.203,0.68,-0.477,108
C286-85,C286-85: Nts.Foxb1.GLU-8,Atp6v0c,-2.13493610880409,3.69054325338755e-24,5.30260595120779e-39,0.401,0.754,-0.353,94
C286-85,C286-85: Nts.Foxb1.GLU-8,Pcsk1n,-1.45739576768591,2.46912583155301e-21,2.29720125929545e-30,0.852,0.922,-0.0700000000000001,106
C286-85,C286-85: Nts.Foxb1.GLU-8,Scg2,-1.30986630907851,1.9844738203992e-17,2.4097725409558e-23,0.758,0.851,-0.093,59
C286-85,C286-85: Nts.Foxb1.GLU-8,Resp18,-1.16650195173914,1.40405492866283e-15,4.72496673801642e-18,0.462,0.751,-0.289,92
C286-85,C286-85: Nts.Foxb1.GLU-8,Bsg,-1.49094447977662,6.0143906725476e-15,1.3481929245816e-22,0.264,0.586,-0.322,86
C286-85,C286-85: Nts.Foxb1.GLU-8,mt-Cytb,-1.16606166968492,6.76419779751969e-13,1.51956216152613e-15,0.143,0.502,-0.359,82
C286-85,C286-85: Nts.Foxb1.GLU-8,Pcp4,-1.70989353594972,3.44968823522946e-12,4.79081390080089e-24,0.264,0.553,-0.289,32
C286-85,C286-85: Nts.Foxb1.GLU-8,Hsp90aa1,-1.28352749476816,4.61633514760366e-12,9.25548703301345e-17,0.159,0.502,-0.343,55
C286-85,C286-85: Nts.Foxb1.GLU-8,Fau,-1.22388540292707,6.85729411581819e-12,9.24848206913348e-16,0.187,0.515,-0.328,68
C286-85,C286-85: Nts.Foxb1.GLU-8,Rplp1,-1.0535424646644,8.39098554722338e-12,1.26940753474001e-12,0.077,0.417,-0.34,69
C286-85,C286-85: Nts.Foxb1.GLU-8,Gapdh,-1.71561159624314,1.27290065935486e-11,3.98529934499848e-23,0.22,0.534,-0.314,72
C286-85,C286-85: Nts.Foxb1.GLU-8,Cox6c,-1.03004926599919,6.37482673150603e-11,7.31927060345604e-13,0.099,0.424,-0.325,47
C286-85,C286-85: Nts.Foxb1.GLU-8,Rps29,-0.986316803296916,6.71356112397052e-11,7.2661744618148e-13,0.187,0.505,-0.318,70
C286-85,C286-85: Nts.Foxb1.GLU-8,Itm2b,-1.18897457390137,9.6447458620457e-11,2.19563957774297e-17,0.434,0.641,-0.207,75
C286-85,C286-85: Nts.Foxb1.GLU-8,CT010467.1,-2.0285200585093,1.63458672795535e-10,1.50314360940336e-43,0.929,0.926,0.003,95
C286-85,C286-85: Nts.Foxb1.GLU-8,Rps21,-0.996791579650944,2.63209314681447e-10,1.03924292160457e-12,0.286,0.573,-0.287,73
C286-85,C286-85: Nts.Foxb1.GLU-8,Caly,-1.1813321399442,2.74587076721852e-10,4.98579132055836e-16,0.374,0.638,-0.264,84
C286-85,C286-85: Nts.Foxb1.GLU-8,Ndufa4,-1.05878710121814,4.21451246496764e-10,2.37198376309689e-13,0.121,0.43,-0.309,62
C286-85,C286-85: Nts.Foxb1.GLU-8,Rpl26,-0.885835553430965,7.13345428838373e-10,4.54086328921702e-08,0.055,0.362,-0.307,40
C286-85,C286-85: Nts.Foxb1.GLU-8,Rps27a,-1.03308112182956,7.94429385993616e-10,5.29019395536535e-13,0.132,0.44,-0.308,68
C286-85,C286-85: Nts.Foxb1.GLU-8,Rtn1,-1.35895010944783,1.03867416534422e-09,2.06203916479248e-22,0.868,0.88,-0.012,66
C286-85,C286-85: Nts.Foxb1.GLU-8,mt-Nd1,-0.996627701953215,1.31890702656361e-09,1.29814662134664e-10,0.093,0.401,-0.308,57
C286-85,C286-85: Nts.Foxb1.GLU-8,Rpl19,-0.895921436827836,2.96401213955458e-09,3.26027245428613e-11,0.148,0.456,-0.308,61
C286-85,C286-85: Nts.Foxb1.GLU-8,Mapk8ip1,0.606830654388309,5.18161849441192e-09,1.70459464148967e-07,0.714,0.372,0.342,6
C286-85,C286-85: Nts.Foxb1.GLU-8,Ddx5,-0.742537705108399,7.30910936525086e-09,0.000127814335061188,0.648,0.793,-0.145,26
C286-85,C286-85: Nts.Foxb1.GLU-8,Apba1,0.484703850998337,1.08888222836756e-08,1.39260465463746e-10,0.967,0.929,0.0379999999999999,11
C286-85,C286-85: Nts.Foxb1.GLU-8,Hspa8,-1.1245618028445,2.11629983446756e-08,3.87193667450523e-14,0.198,0.472,-0.274,65
C286-85,C286-85: Nts.Foxb1.GLU-8,Rpl41,-0.86286337457137,3.58874181415432e-08,6.172003171302e-10,0.434,0.654,-0.22,69
C286-85,C286-85: Nts.Foxb1.GLU-8,Tuba1a,-0.987261454079138,6.1502421704723e-08,3.10458105640307e-12,0.291,0.537,-0.246,65
C286-85,C286-85: Nts.Foxb1.GLU-8,Caskin1,0.6535544929106,6.44506245464684e-08,1.16039763659101e-11,0.654,0.333,0.321,31
C286-85,C286-85: Nts.Foxb1.GLU-8,Chchd10,-0.859331480786617,6.47257136586972e-08,4.28272901926664e-10,0.11,0.398,-0.288,46
C286-85,C286-85: Nts.Foxb1.GLU-8,Ubb,-1.53837148771965,6.64818838760555e-08,2.62706071253403e-21,0.434,0.605,-0.171,59
C286-85,C286-85: Nts.Foxb1.GLU-8,Atp1b1,-1.14756566791533,7.24180955882599e-08,4.08006095652967e-15,0.67,0.741,-0.071,58
