gene	pearson	spearman	marker_gene	G-protein coupled receptors	growth factors	ion channels	ligand-dependent nuclear receptors	neuropeptide/hormones	transcription regulators	translation regulators	transmembrane receptors
Angel2	0.275965655218881	0.373321639086301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Tatdn3	0.241083588125945	0.297609988262759	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Kcnh1	0.87525259330044	0.915764203616847	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
A330023F24Rik	0.635199298934496	0.546336304188002	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Phyh	0.533268714634341	0.490648901729631	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Optn	0.742518522545069	0.701480698043363	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Il15ra	0.750059726193955	0.642648123404315	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Fbh1	0.327236496303211	0.292225045465685	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ankrd16	0.3126697245743	0.295468909210509	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Mindy3	0.274462956744104	0.283841302188802	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Arl5b	0.440748957561562	0.472359443319446	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Nebl	0.753225657131911	0.791786511201971	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Pdss1	0.654837315464585	0.545310907894907	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spopl	0.392242658186836	0.278585340057525	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Hnmt	0.666023848828359	0.711379964143375	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Nelfb	0.44165001730083	0.266641730404612	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Grin1	0.891620177667571	0.86698868839561	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
Rabl6	0.797739605067117	0.666462447279153	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Dipk1b	0.664633516870384	0.569217474300602	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Tsc1	0.657963813826092	0.350008383743277	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Med27	0.408536331539748	0.418006990752086	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Slc27a4	0.628618101783132	0.676368162412454	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sptan1	0.771258179116301	0.642594575073197	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Miga2	0.598362448808872	0.564999806529001	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ptpa	0.416906482521884	0.524486979401788	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Golga2	0.674705301636547	0.535618010860172	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ptges2	0.40619745170936	0.429724884239852	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Gapvd1	0.480937466709963	0.478389289445512	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Rabepk	0.639423992722168	0.589486785930789	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ttll11	0.641278042270577	0.638879931898209	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Rc3h2	0.448847918791478	0.397099224826199	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Strbp	0.794773628818291	0.771039971108331	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Golga1	0.268358750134118	0.107234525544621	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Scai	0.757609853544643	0.62735550940914	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Rif1	0.502609322528485	0.329713275979931	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Prpf40a	0.148989240558901	0.23032722394913	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Acvr1	0.495702568733317	0.435077581870478	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Upp2	0.525305467949178	0.610529981555765	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Baz2b	0.623980094270806	0.607421547510028	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Marchf7	0.229541450199999	0.12802620887129	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Slc4a10	0.815058137312362	0.740955230810901	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ttc21b	0.796030859269914	0.784183100953167	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Scn1a	0.878264179081295	0.915272600637164	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
B3galt1	0.552218019081035	0.602945918406831	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Stk39	0.74110949048087	0.540190375462718	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Fastkd1	0.558206834759488	0.483155125046755	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ubr3	0.768061514208332	0.664237530794134	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Slc25a12	0.70566455290663	0.520108085797939	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Scrn3	0.209586146510397	0.212057112638815	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Mtx2	0.640388652629619	0.544788536198424	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Osbpl6	0.814271255145712	0.837103868130167	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Neurod1	0.814624343187303	0.64021792595663	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Fnbp4	0.334089456336572	0.198946227960429	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Slc39a13	0.269334136949631	0.268711870090673	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Madd	0.787381386450005	0.430189214636726	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ddb2	0.397089951015365	0.344101069249719	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ambra1	0.295011402700387	0.351272394268099	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Dgkz	0.814336244610746	0.768486153925527	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Pdhx	0.564617116063137	0.481323599592421	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Qser1	0.0675500010732396	0.063806735370368	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Kcna4	0.781315737660744	0.831144553463171	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
Slc12a6	0.244274184691701	0.212005520372496	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Aven	0.539485061734041	0.456572209825747	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ryr3	0.785308166182396	0.888849119787305	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
Zfp770	0.455389711091077	0.40559260166901	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Dph6	0.701598077503029	0.654925126723504	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BC052040	0.456786715607606	0.560659607124892	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ivd	0.809599253581119	0.592808038075093	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vps18	0.268179553409888	0.320680126057822	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ltk	0.859827150713252	0.874817593056507	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Stard9	0.826049839365316	0.642259225342121	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Tubgcp4	0.206232564157901	0.252015322903097	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Trp53bp1	0.806768415173431	0.607170035211722	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Ppip5k1	0.71849181967896	0.64877274896493	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Mfap1a	0.107487221158064	0.044853026531323	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Shf	0.567186673602649	0.542331454514968	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Trpm7	0.118284134209481	0.196450452077234	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Mrps5	0.559966100199584	0.44059795436664	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Zc3h8	0.23598508027253	0.284324979685545	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Zc3h6	0.801307378411188	0.55866040680502	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Idh3b	0.81009840724724	0.705769305181153	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ebf4	0.646181171055666	0.649830390424475	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vps16	0.20254482755679	0.28967767731617	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Atrn	0.54408267608552	0.469283254440159	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Rnf24	0.40327615910598	0.195212237685571	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Tasp1	0.608773463645599	0.444654396305994	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Flrt3	0.850447880850085	0.855380428473772	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Polr3f	0.352567486316122	0.357018482929409	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Naa20	0.513015178485667	0.350317937341193	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ralgapa2	0.631460135394464	0.654054507229366	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snph	0.790219713216777	0.814964336845907	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Tm9sf4	0.60184049114455	0.323844655686113	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Kif3b	0.55750400953371	0.376565502831126	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Asxl1	0.360820141994219	0.329487559814784	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Cbfa2t2	0.49589195102487	0.455411383833563	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Necab3	0.75447341364422	0.744364745013841	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Itch	0.426604036859226	-0.00207658871935097	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Pigu	0.534340893590387	0.479504972204667	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cep250	0.557687507225988	0.518083089344907	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Epb41l1	0.847237075352203	0.749326076021204	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ctnnbl1	0.423816602419885	0.413312094517032	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ralgapb	0.562041624079925	0.577485134978267	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Stk4	0.246660406216649	0.220743960480324	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ncoa5	0.524391316696215	0.461163921528163	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Zmynd8	0.733193351999408	0.588358205105055	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Arfgef2	0.543575546984129	0.451812823257794	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
B4galt5	0.679530855547522	0.627381305542299	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Slc9a8	0.207811798000221	0.193290425765178	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Atp9a	0.71769450993505	0.45491480827024	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Zfp64	0.374854165913331	0.412286698223936	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm14296	0.249224074479385	0.230907636945222	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sycp2	0.285485543095766	0.316361326429506	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cables2	0.477128440917375	0.556131678556993	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm27032	0.85404200802587	0.896733075695204	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Arfgap1	0.560351819021046	0.435071132837188	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Uckl1	0.424294213093364	0.390243902439024	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Samd10	0.838724058944012	0.719561722991937	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Tcea2	0.838789624572024	0.656118197882138	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pcmtd2	0.547467583252666	0.348170409255653	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gripap1	0.688386039543643	0.508822277540597	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Porcn	0.349785176762924	0.367375630393004	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Med14	0.55469740529099	0.527027898518012	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Cask	0.838363061547515	0.82973907211309	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Rbm10	0.301719764823723	0.335872102771795	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Wdr44	0.488900504637967	0.438224710115954	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Nkrf	0.597497861880422	0.561445826763489	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Fgf13	0.787793729416387	0.822187254130606	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Atp11c	0.510157529628558	0.462518218519044	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Nsdhl	0.635404570065997	0.655015413189563	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Atp2b3	0.811545886345496	0.743863744824651	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Pdzd4	0.800687502330751	0.743031819530252	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Taz	0.588680911435561	0.505352697630625	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Tbl1x	0.708173469724992	0.652803394771124	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Tab3	0.336849193940829	0.359598096245373	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gk	0.725829743895412	0.610768595787492	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Las1l	0.674811170048906	0.60369400626846	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ogt	0.367439707886915	0.342417871561053	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Chic1	0.800754822962527	0.637403103274819	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Jpx	0.216168396958546	0.156408404380183	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Abcb7	0.163343549044796	0.246662625272472	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
5330434G04Rik	0.815950697310237	0.58866775870297	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Hdx	0.633319364700795	0.542047697050212	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Chm	0.346146627647389	0.356708929331493	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Trmt2b	0.587131444236198	0.571130533481759	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Fam199x	0.491343115610682	0.408030336252596	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Dcx	0.806644344131793	0.699885851389175	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Fgd1	0.478697401654356	0.367949594355806	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Kdm5c	0.277239595594371	0.286195199339619	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Kantr	0.682039624944784	0.454186067508481	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Mbtps2	0.356269946804746	0.361345784266938	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ctps2	0.635883216224994	0.481555764790858	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Zfhx4	0.895542151508026	0.924939701538739	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Zfand1	0.414305145421088	0.463762881943997	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snx16	0.704899373786401	0.603539229469503	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Lrrcc1	0.723866217238743	0.732532793334279	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Mir124-2hg	0.905838794795644	0.924492071132006	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Pde7a	0.505712231870527	0.297751866995137	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4632415L05Rik	0.213247895454084	0.311514104035805	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Egfem1	0.542658039588627	0.606815338380777	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm37965	0.685792546932477	0.850552554148733	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Phc3	0.388593521291197	0.414408430176317	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Kcnmb2	0.866613476532727	0.87110348678931	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
Pik3ca	0.230115759510802	0.231804052572519	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Zfp639	0.2022566293534	0.0969483174472147	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Mrpl47	0.328457646303892	0.357340934593904	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Usp13	0.790577621060178	0.622228527943661	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Atp11b	0.720447069215431	0.70032632108447	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Acad9	0.306901628500214	0.339182644256736	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Zfp267	0.127445531823982	0.153649209024161	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4932438A13Rik	0.631698990306813	0.377913350788717	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spata5	0.343769240502436	0.307825256993977	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sclt1	0.614362053669873	0.611342559750294	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Naa15	0.542161337324281	0.424797822806361	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Postn	0.831284261804823	0.360820735837115	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm19817	0.476344356074166	0.427523427323917	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Nbea	0.705171874838694	0.68671241180947	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Eif2a	0.354787156217341	0.343552901420077	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
Dhx36	0.488978316587525	0.36266138705808	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Rsrc1	0.483396128850324	0.39344907198411	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gfm1	0.456759061272856	0.419413556212828	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
Nmd3	0.553380862871679	0.42775148005314	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Lrba	0.256874122050126	0.336420270601437	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Dclk2	0.630659098038117	0.544923965897512	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Smg5	0.57149651999305	0.661277424514065	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ubqln4	0.50202997179945	0.357044279062569	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1500004A13Rik	0.498480672668596	0.421076730598083	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Msto1	0.627740123033697	0.529917065431892	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ash1l	0.421055120780624	0.275534947311398	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Rusc1	0.719526342169866	0.638970218364267	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Adar	0.779151007212221	0.591731049515678	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Atp8b2	0.552322448599871	0.47830299864471	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Pogz	0.366358682585245	0.32118120493738	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Rfx5	0.479064002526527	0.434417256351663	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Pi4kb	0.0164118780556322	0.00309553597915672	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Zfp687	0.241371057219047	0.226451354941894	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sema6c	0.65923954568994	0.648825128502776	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Prune1	0.119308718836174	0.269647414659349	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Arnt	0.333462273314334	0.362371180560034	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Rprd2	0.324214233576359	0.155041209322723	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ankrd34a	0.495838893815052	0.585758544300537	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Polr3c	0.3839581038364	0.36766583689105	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gpr89	0.596469330104811	0.456849518257213	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
Acp6	0.420847986810458	0.521404341489211	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Pde4dip	0.575766795414474	0.576666107750448	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Zfp697	0.672082521076531	0.667234182512028	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Slc22a15	0.752352211025877	0.766543006254956	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Trim33	0.488446031133692	0.435690240033019	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
