p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	pct_diff
2.91039131113841e-41	-0.161508173853746	0.304	0.395	1.61232768245757e-36	Scaf1	-0.091
2.99635921113818e-41	-0.153281455310325	0.359	0.456	1.65995303937844e-36	Phf12	-0.097
3.20249657569083e-41	-0.172277056519866	0.381	0.48	1.77415107796697e-36	Nipsnap1	-0.099
3.31677531097524e-41	-0.150025301076106	0.149	0.232	1.83746035452717e-36	Rela	-0.083
3.51857408712685e-41	-0.162269932928609	0.273	0.363	1.94925485852741e-36	Ube2i	-0.09
3.6836296912039e-41	0.223028668473726	0.244	0.169	2.04069401263005e-36	Gt(ROSA)26Sor	0.075
3.69987365154264e-41	-0.172811774661979	0.479	0.574	2.04969300421811e-36	Daam1	-0.095
3.79806465094622e-41	-0.143420029684625	0.037	0.087	2.10408983597769e-36	Gpr179	-0.05
3.83497132580172e-41	0.236313413691111	0.393	0.314	2.1245357647809e-36	Gnptg	0.079
3.83863626624586e-41	0.143902591203805	0.188	0.115	2.12656610513754e-36	Use1	0.073
3.94559859366272e-41	-0.16610820519245	0.621	0.711	2.18582216490321e-36	Fmn2	-0.09
4.02031895474757e-41	0.198588014182765	0.264	0.187	2.22721649774061e-36	Timm10b	0.077
4.6259302821613e-41	-0.143967140862259	0.11	0.182	2.56271911701454e-36	Ksr1	-0.072
5.12876002174075e-41	0.131934048102245	0.155	0.09	2.84128176444416e-36	Pofut2	0.065
5.27627949908107e-41	-0.165820851382181	0.362	0.457	2.92300607969592e-36	Map3k4	-0.095
5.33609834008473e-41	-0.131329736971583	0.733	0.805	2.95614511942354e-36	Smg6	-0.0720000000000001
5.44070879923802e-41	-0.15876934764223	0.776	0.841	3.01409826768987e-36	Ssh2	-0.065
5.48494775053943e-41	-0.178929646620896	0.175	0.248	3.03860620432134e-36	Rhbdl3	-0.073
5.69227645187889e-41	-0.176788623712519	0.407	0.514	3.15346423157638e-36	Fars2	-0.107
5.73987796261983e-41	-0.157078614706769	0.293	0.384	3.17983499251176e-36	Gpatch1	-0.091
5.77037503782419e-41	-0.148672443896137	0.212	0.304	3.19673006720422e-36	Slc20a2	-0.092
6.2953460576518e-41	-0.171135260340515	0.374	0.473	3.48755876247852e-36	Gm1043	-0.099
6.33800500175128e-41	0.110055747381352	0.125	0.064	3.51119139092019e-36	Tusc2	0.061
7.71049097787908e-41	0.218821343170744	0.642	0.599	4.27153489683523e-36	A230103L15Rik	0.043
7.71130383687905e-41	-0.172452322808132	0.216	0.302	4.27198521259262e-36	Agfg2	-0.086
8.14126568237349e-41	-0.173701816134706	0.364	0.466	4.51017977537809e-36	Zfp397	-0.102
8.51567163211017e-41	0.200853906250676	0.329	0.244	4.71759692747271e-36	Cyp46a1	0.085
8.63337585589728e-41	0.135310149603063	0.132	0.071	4.78280389040853e-36	Prdx4	0.061
9.34790465638406e-41	-0.173819146736582	0.346	0.448	5.17864570059021e-36	Wipf2	-0.102
1.00353802860193e-40	-0.185259606423368	0.64	0.725	5.55950032465183e-36	Atp2b2	-0.085
1.10884118059763e-40	-0.26050940534666	0.915	0.945	6.14286925639279e-36	Opcml	-0.0299999999999999
1.11879789110577e-40	-0.15458960687758	0.342	0.443	6.19802843693683e-36	Jam3	-0.101
1.16152202884661e-40	-0.253399789658983	0.268	0.359	6.43471588760736e-36	Frmd4b	-0.091
1.16524575824858e-40	-0.172190259089888	0.294	0.393	6.45534497612132e-36	Gm16835	-0.099
1.20480128635062e-40	-0.155104852744612	0.248	0.339	6.67447864625382e-36	Ppfia4	-0.091
1.22931278219236e-40	0.167396551446438	0.255	0.176	6.81026988206747e-36	Ccdc127	0.079
1.23270847810429e-40	-0.12764378683012	0.209	0.292	6.82908169784994e-36	Trit1	-0.083
1.29463444026591e-40	-0.108897194000699	0.016	0.052	7.17214533562911e-36	Prr5l	-0.036
1.29745723012162e-40	0.100153545879692	0.113	0.056	7.18778330915075e-36	Timm17b	0.057
1.39619964100456e-40	-0.145296646777106	0.227	0.313	7.73480639120117e-36	Fntb	-0.086
1.40473881892464e-40	0.150719361456017	0.157	0.087	7.78211258296064e-36	C1galt1c1	0.07
1.45418819416818e-40	-0.119250105892088	0.105	0.173	8.05605717687231e-36	Ccdc157	-0.068
1.46762028272697e-40	-0.171937950522824	0.245	0.341	8.13046960427912e-36	Pag1	-0.096
1.51844748073032e-40	-0.157394478411978	0.617	0.706	8.41204719849789e-36	Zdhhc20	-0.089
1.54569567323807e-40	-0.151996729206292	0.181	0.263	8.56299946017156e-36	Ssh1	-0.082
1.76051306943903e-40	-0.184240836511568	0.528	0.631	9.75306635338528e-36	Dctn4	-0.103
1.78778166084975e-40	-0.183134860978154	0.419	0.514	9.90413162294153e-36	Map4k3	-0.095
1.84430461788454e-40	0.188018729754278	0.269	0.187	1.02172631526185e-35	Smc1a	0.082
1.89693153219532e-40	-0.147973279170093	0.169	0.249	1.05088109952089e-35	Ccdc6	-0.08
1.9277502144916e-40	0.191964735601533	0.323	0.239	1.0679543413262e-35	Srp9	0.084
1.99365227594607e-40	-0.187908355722911	0.307	0.401	1.10446342435136e-35	Marchf2	-0.094
2.00923533281315e-40	-0.213517500347648	0.309	0.403	1.11309628202516e-35	Bach2	-0.094
2.00967625746605e-40	-0.162743025544896	0.269	0.367	1.11334054987362e-35	Znrf3	-0.098
2.2808136518988e-40	0.146641603591697	0.197	0.128	1.26354795501541e-35	Aprt	0.069
2.44046930460244e-40	-0.167109583090009	0.598	0.691	1.3519955900567e-35	Pacs1	-0.093
2.45255682951753e-40	-0.16717749189735	0.559	0.654	1.35869195798441e-35	Scai	-0.095
2.4714259451448e-40	-0.25387681613209	0.425	0.52	1.36914525935077e-35	Greb1l	-0.095
2.48476221498969e-40	-0.152902506180426	0.329	0.424	1.37653341948214e-35	Rlim	-0.095
2.57579338222599e-40	-0.187600424622285	0.449	0.552	1.42696377581938e-35	P4htm	-0.103
2.65738694619238e-40	-0.165689063188929	0.543	0.63	1.47216579432112e-35	Camkmt	-0.087
2.69925784405656e-40	-0.150343871883779	0.231	0.313	1.49536185302889e-35	Kcnk10	-0.082
2.94901603533153e-40	-0.186542050771368	0.442	0.533	1.63372539341331e-35	Nsun7	-0.091
2.99771089822891e-40	-0.159089654724966	0.211	0.296	1.66070186050983e-35	Arntl2	-0.085
3.00728665365055e-40	-0.154953487718036	0.215	0.301	1.66600673325587e-35	Unc45a	-0.086
3.1250160612313e-40	-0.20146225980946	0.746	0.809	1.73122764776153e-35	Slc24a3	-0.0630000000000001
3.25542672402426e-40	-0.108037479545893	0.057	0.112	1.8034738508422e-35	Snx18	-0.055
3.5825746803871e-40	-0.139325225014833	0.109	0.18	1.98471054718765e-35	Qsox1	-0.071
4.0006187788054e-40	-0.154840150419482	0.387	0.487	2.2163027972704e-35	Plaa	-0.1
4.42025085755066e-40	-0.169202850590796	0.43	0.533	2.44877477257449e-35	5430405H02Rik	-0.103
4.8749349809694e-40	0.101292904239999	0.062	0.021	2.70066523010724e-35	Itm2a	0.041
5.22089116049127e-40	-0.138082757834758	0.191	0.276	2.89232149400056e-35	Eef2k	-0.085
5.32783170538989e-40	0.110169725055843	0.13	0.072	2.95156548646894e-35	Magoh	0.058
5.44427429434984e-40	-0.21227088250089	0.663	0.74	3.01607351632687e-35	Camk2d	-0.077
5.91225010821802e-40	-0.169303610532634	0.373	0.465	3.2753274374517e-35	Mast1	-0.092
6.32148677084316e-40	-0.108653390182603	0.075	0.131	3.5020404561794e-35	Gm38042	-0.056
6.52446267615106e-40	-0.136888140906924	0.188	0.264	3.61448707796092e-35	Pcgf3	-0.076
6.97205548090585e-40	-0.151193278250424	0.303	0.391	3.86244901586703e-35	Mcu	-0.088
7.19766378161073e-40	-0.204121857027799	0.216	0.302	3.98743375837453e-35	Tgfbr3	-0.086
7.2805206580343e-40	0.112403938519352	0.11	0.053	4.03333563934442e-35	Pttg1	0.057
9.38666380572086e-40	-0.141075111559634	0.286	0.382	5.2001178817313e-35	Bcr	-0.096
9.49883637466349e-40	-0.177841905059503	0.256	0.338	5.26226036319983e-35	Cacng4	-0.082
1.06667806231501e-39	-0.130361596596514	0.176	0.258	5.90928979741895e-35	Dvl3	-0.082
1.09283078962465e-39	0.102243332332311	0.099	0.049	6.0541732914416e-35	Polr1h	0.05
1.15325734515235e-39	-0.118198084145314	0.124	0.194	6.38893036640948e-35	Aacs	-0.07
1.15999652992721e-39	-0.163272247963502	0.464	0.556	6.42626477614374e-35	Arhgap21	-0.092
1.17690875112962e-39	-0.185697708267626	0.189	0.271	6.51995679038297e-35	Wwc1	-0.082
1.26498717078028e-39	0.215032543219851	0.336	0.25	7.00790242740564e-35	Nop56	0.086
1.28924929834813e-39	-0.175880393507007	0.317	0.413	7.14231218791881e-35	Esrra	-0.096
1.5410866723638e-39	-0.145419371814743	0.163	0.243	8.53746605622821e-35	Ccdc149	-0.08
1.5484404969747e-39	-0.171214814148263	0.406	0.507	8.57820550919014e-35	Map4k5	-0.101
1.67275719266383e-39	0.12698201464191	0.154	0.086	9.26690757163838e-35	Ubqln2	0.068
1.69472920964447e-39	-0.230657007801139	0.473	0.565	9.38863034850937e-35	Sox5	-0.092
1.69705320127639e-39	-0.125548669659648	0.147	0.221	9.4015050297511e-35	Zfp169	-0.074
1.81402060241711e-39	0.20853504238189	0.533	0.462	1.00494927353305e-34	Zcchc12	0.071
1.82394223374376e-39	0.205863040225617	0.746	0.786	1.01044575807171e-34	Ddx24	-0.04
1.92274207516737e-39	-0.122818671083096	0.088	0.152	1.06517988222197e-34	Mideas	-0.064
1.95078495014209e-39	-0.115330045077079	0.089	0.15	1.08071535452922e-34	Gm37238	-0.061
2.04259808521028e-39	-0.160492481916531	0.538	0.628	1.13157891322565e-34	Myo18a	-0.09
2.44957715412176e-39	-0.141489060456949	0.209	0.292	1.35704124761191e-34	Rims4	-0.083
2.68271611100376e-39	-0.16829895197067	0.32	0.417	1.48619789833497e-34	Srcin1	-0.097
3.20779050729953e-39	-0.128912785706715	0.21	0.283	1.77708386313887e-34	Dlgap3	-0.073
3.22747289692551e-39	-0.137630846653989	0.196	0.28	1.78798771016776e-34	Pms2	-0.084
3.68378135664662e-39	-0.164747536043464	0.369	0.476	2.04077803376866e-34	Sun1	-0.107
3.69164994230082e-39	-0.159488274222441	0.398	0.496	2.04513715153523e-34	Klhl22	-0.098
3.88921587791413e-39	-0.153764138603366	0.273	0.371	2.15458670420565e-34	Strada	-0.098
3.90221692266466e-39	-0.15932847776616	0.901	0.929	2.16178915298699e-34	Cadm1	-0.028
4.62875838441724e-39	-0.171082482906452	0.23	0.322	2.56428585738331e-34	Wdr73	-0.092
4.67787401909564e-39	0.158370124650869	0.844	0.838	2.5914954278388e-34	Peg3	0.00600000000000001
5.46495559065777e-39	-0.167470898069611	0.67	0.76	3.0275307476685e-34	R3hdm2	-0.09
5.65827985488102e-39	-0.168742807074619	0.263	0.357	3.13463045680554e-34	Zfp827	-0.094
5.84577343768575e-39	-0.158780729624647	0.26	0.355	3.23850002674353e-34	Scml4	-0.095
6.32836991923586e-39	0.102013457390939	0.116	0.059	3.50585365155747e-34	Dcaf12l1	0.057
6.54168820985405e-39	0.146117910522	0.194	0.118	3.62402985137704e-34	Smpd1	0.076
6.8138829854175e-39	0.1226276616464	0.125	0.066	3.77482303509144e-34	Ccnq	0.059
7.37799749782092e-39	0.143724236165888	0.173	0.103	4.08733683381781e-34	Bcl7b	0.07
7.99541902344105e-39	-0.225789759992856	0.404	0.504	4.42938218479611e-34	Pitpnc1	-0.1
8.0881116925648e-39	-0.157597226966286	0.343	0.441	4.48073299656397e-34	Mfn1	-0.098
8.31554260516936e-39	-0.174737338731454	0.477	0.574	4.60672744783777e-34	Lpin2	-0.097
8.41478527597822e-39	-0.156589911137422	0.191	0.272	4.66170689503918e-34	Ilrun	-0.081
8.76784119048751e-39	0.215616766216211	0.378	0.296	4.85729634111818e-34	Snw1	0.082
8.95459427883808e-39	-0.192777127356203	0.355	0.444	4.96075568453351e-34	Tmtc1	-0.089
9.16825026349081e-39	0.124771786138841	0.172	0.105	5.07911896347127e-34	Med19	0.067
9.51528433046581e-39	-0.17072413997488	0.336	0.428	5.27137236623475e-34	Ccdc34	-0.092
1.00463424968907e-38	-0.167134443741919	0.347	0.441	5.56557327985246e-34	Dop1b	-0.094
1.06710985923776e-38	-0.200025782864903	0.614	0.711	5.91168190919129e-34	Gm45846	-0.097
1.09478864664931e-38	-0.161619323021139	0.376	0.476	6.06501962357252e-34	Rassf8	-0.1
1.11214695370447e-38	-0.162081416300984	0.318	0.416	6.16118290882739e-34	Arhgef1	-0.098
1.12587734389004e-38	-0.146948206650479	0.307	0.408	6.23724789741642e-34	Dennd6b	-0.101
1.17946587380785e-38	-0.148405943091759	0.323	0.416	6.53412299430811e-34	Rbm10	-0.093
1.19889248293262e-38	-0.18252635632599	0.41	0.505	6.64174446619844e-34	Hjurp	-0.095
1.21419215075208e-38	-0.120399946060387	0.064	0.124	6.72650309595143e-34	Ttc39aos1	-0.06
1.22029993308611e-38	-0.140225589275742	0.157	0.238	6.76033959930376e-34	Galns	-0.081
1.61677554264238e-38	-0.224532229133401	0.402	0.49	8.95677482868452e-34	Ephb1	-0.088
1.73189063522075e-38	-0.155485369000279	0.189	0.271	9.59450093005941e-34	Slc10a7	-0.082
1.74174332943328e-38	0.126462672931341	0.161	0.095	9.64908387072744e-34	Churc1	0.066
1.79750305643751e-38	0.225205173486877	0.572	0.525	9.95798718235815e-34	Kif3a	0.0469999999999999
1.89466342185691e-38	-0.143311101234219	0.737	0.808	1.04962458907451e-33	Ptprs	-0.0710000000000001
1.9256884978938e-38	-0.134020203256276	0.166	0.238	1.06681217094818e-33	Mapk6	-0.072
1.97769383115567e-38	-0.145777426385525	0.159	0.24	1.09562260552193e-33	Reck	-0.081
2.0851499060336e-38	-0.187241981176548	0.349	0.445	1.15515219644356e-33	Rapgef5	-0.096
2.14909310187817e-38	-0.280597052629278	0.18	0.255	1.19057608750949e-33	Sv2c	-0.075
2.20454544033595e-38	-0.155929489932946	0.276	0.37	1.22129612849171e-33	Selenoi	-0.094
2.21610139144655e-38	-0.178554766430142	0.351	0.45	1.22769800984748e-33	Ptpa	-0.099
2.43416507287611e-38	-0.166132897631902	0.44	0.533	1.34850310872264e-33	Sec24a	-0.093
2.61151973538624e-38	-0.169879864436273	0.542	0.632	1.44675581820662e-33	Slc25a12	-0.09
2.81078471216211e-38	-0.157174000682471	0.416	0.503	1.55714662269069e-33	Fam168b	-0.087
2.85707445336425e-38	-0.130108577813257	0.098	0.161	1.58279067641926e-33	Sipa1l2	-0.063
2.98374365554894e-38	-0.146650358455483	0.214	0.3	1.65296414773756e-33	Mms19	-0.086
3.2478352770243e-38	-0.262295483356966	0.659	0.74	1.79926826511869e-33	Kctd16	-0.081
3.38202212178667e-38	-0.172723733418614	0.452	0.536	1.8736064352486e-33	Dapk1	-0.084
3.73390563313698e-38	-0.173637411336137	0.491	0.588	2.06854638170155e-33	Atcay	-0.097
3.92242068700592e-38	-0.154174468254323	0.256	0.346	2.17298183639441e-33	S100pbp	-0.09
4.11530239681572e-38	-0.169411835898632	0.412	0.508	2.27983637481194e-33	Camk1	-0.096
4.1554846864397e-38	-0.153953636448858	0.127	0.194	2.30209696144073e-33	Siah3	-0.067
4.52541930909269e-38	-0.151456369922257	0.589	0.674	2.50703704304426e-33	Tom1l2	-0.0850000000000001
5.1512719252527e-38	-0.167654893627033	0.587	0.684	2.85375313387074e-33	Ttc8	-0.0970000000000001
5.25507049579059e-38	-0.195411901101511	0.429	0.519	2.91125650396303e-33	Cap2	-0.09
5.67271047579493e-38	0.209846285024646	0.342	0.257	3.14262487648564e-33	Chst1	0.085
6.02102057150033e-38	0.118389586498668	0.133	0.075	3.33558518640547e-33	Pqbp1	0.058
6.07781423641444e-38	-0.244634641627319	0.504	0.601	3.36704830883124e-33	Asap1	-0.097
6.14574155266441e-38	-0.163217048318051	0.627	0.741	3.40467936276056e-33	Dnaja2	-0.114
6.32252152123557e-38	-0.24274291174498	0.529	0.609	3.50261369754929e-33	Pid1	-0.08
6.48999328626731e-38	-0.118104641301512	0.151	0.225	3.59539138065923e-33	Miip	-0.074
7.7988534277638e-38	-0.125816673513695	0.167	0.244	4.32048681044687e-33	Ell	-0.077
8.29464545429677e-38	-0.145477773369926	0.491	0.586	4.59515063522587e-33	Akap8	-0.095
8.31776556932717e-38	-0.159831393213764	0.24	0.324	4.60795894775156e-33	Sec61a1	-0.084
8.33394809103267e-38	0.111140364980392	0.128	0.068	4.61692390295119e-33	Pdia4	0.06
9.04232230036549e-38	-0.153187869126474	0.569	0.661	5.00935613117948e-33	Ptk2	-0.0920000000000001
9.96981273570546e-38	-0.144767102993588	0.311	0.404	5.52317655745347e-33	Kif13b	-0.093
1.04289347262399e-37	-0.170440410541741	0.269	0.359	5.77752554898967e-33	Dab2ip	-0.09
1.043716068515e-37	0.100337953245548	0.104	0.053	5.78208264796626e-33	Cyb561d2	0.051
1.09689700765571e-37	-0.165916177121952	0.326	0.424	6.07669973271189e-33	Ubac2	-0.098
1.13852845847082e-37	-0.141228446850985	0.12	0.193	6.3073338070825e-33	Gm43316	-0.073
1.25338825390633e-37	0.254804008914432	0.431	0.358	6.94364558781567e-33	2900093K20Rik	0.073
1.30017052007717e-37	-0.310420270080495	0.729	0.79	7.20281466417549e-33	Zfhx3	-0.0610000000000001
1.30933337777133e-37	-0.151999776941324	0.379	0.471	7.2535759795154e-33	Gm49797	-0.092
1.37604560224849e-37	-0.152729783518428	0.335	0.417	7.6231550318964e-33	Pdss1	-0.082
1.49428541848026e-37	-0.141888151851626	0.479	0.572	8.27819178983877e-33	Zfp266	-0.093
1.54688844445641e-37	-0.14610617154535	0.34	0.432	8.56960729344405e-33	Abl2	-0.092
1.56302020631965e-37	-0.169864873426386	0.32	0.413	8.65897564099023e-33	Nin	-0.093
1.71295263113179e-37	-0.156835234832661	0.57	0.662	9.48958628120698e-33	Csnk1g1	-0.0920000000000001
1.96262603588202e-37	0.110096238571012	0.154	0.092	1.08727519761828e-32	Cyb561	0.062
2.28931226635873e-37	-0.124754089045238	0.14	0.216	1.26825610244007e-32	Hdhd5	-0.076
2.33175077593421e-37	0.211414763034103	0.637	0.6	1.29176661235979e-32	Fnbp1l	0.037
2.55381355852204e-37	-0.136898231869783	0.14	0.211	1.41478717328563e-32	Pck2	-0.071
2.70863780715806e-37	0.12107673172641	0.154	0.09	1.50055825878749e-32	Ptpmt1	0.064
2.72765947633325e-37	-0.123073847839208	0.124	0.191	1.51109607329386e-32	Nck2	-0.067
3.01969176516158e-37	-0.133472602145672	0.224	0.307	1.67287904098186e-32	Colgalt1	-0.083
3.11462010960625e-37	0.100356594815603	0.109	0.056	1.72546839452077e-32	Irf2bp1	0.053
3.35752087497504e-37	-0.158658821649267	0.51	0.606	1.86003298952742e-32	Clock	-0.096
3.50215516325581e-37	-0.176158447600177	0.483	0.582	1.94015893889209e-32	Sppl3	-0.099
3.8780456745596e-37	-0.123196162489945	0.184	0.263	2.14839852324927e-32	Nup210	-0.079
3.97966600462806e-37	0.214846467876178	0.454	0.376	2.2046951699039e-32	Ppp3cb	0.078
4.04018103828467e-37	-0.197132243362717	0.468	0.567	2.23821989339932e-32	Dock10	-0.0989999999999999
4.05829455950741e-37	-0.133947702181005	0.161	0.235	2.24825460302151e-32	Zbtb4	-0.074
4.31512585643391e-37	-0.128397055653884	0.227	0.316	2.39053657320582e-32	Fbxl16	-0.089
4.32848018144612e-37	-0.141631442671053	0.298	0.387	2.39793473571934e-32	Rubcn	-0.089
5.867691639826e-37	-0.161969133237158	0.846	0.907	3.25064249154721e-32	Tut4	-0.0610000000000001
5.94933423185405e-37	-0.113394493813056	0.166	0.241	3.29587167110483e-32	Tmem150a	-0.075
6.21657304118515e-37	-0.122693993561264	0.097	0.16	3.44391929908616e-32	Tubgcp6	-0.063
7.18586060151004e-37	-0.175738148625707	0.523	0.62	3.98089491463055e-32	Kpna4	-0.097
8.31491317869002e-37	-0.163086920395957	0.3	0.384	4.60637875186248e-32	Klc2	-0.084
8.38807700284524e-37	-0.145546547522626	0.221	0.308	4.64691077880624e-32	Adamts17	-0.087
8.88670735260908e-37	0.103352126664344	0.12	0.064	4.92314700627191e-32	Pmpcb	0.056
9.25316396631264e-37	-0.159332296833899	0.593	0.688	5.12616030569754e-32	Dpm1	-0.095
9.4044455820838e-37	-0.152363885991917	0.287	0.374	5.20996880801861e-32	Wwp2	-0.087
1.01413556040322e-36	-0.141086417358676	0.201	0.283	5.61820959107777e-32	Cyth3	-0.082
1.05906734730534e-36	-0.14511765510893	0.558	0.646	5.86712719733685e-32	Nt5c2	-0.088
1.08838942878784e-36	-0.156532443646639	0.31	0.401	6.02956859654175e-32	Pex14	-0.091
1.11953533600639e-36	-0.138990736255769	0.429	0.526	6.20211380794182e-32	Galnt11	-0.097
1.136363883786e-36	-0.134329950855112	0.276	0.378	6.29534227978606e-32	Abhd14b	-0.102
1.13707713543623e-36	-0.163150248367815	0.213	0.295	6.29929362260316e-32	Ahdc1	-0.082
1.17481986363619e-36	-0.102900584823369	0.125	0.191	6.50838456255813e-32	Phldb1	-0.066
1.26431533680278e-36	-0.159616036433411	0.638	0.721	7.0041805343537e-32	Pum1	-0.083
1.32878846641738e-36	-0.135407883678119	0.174	0.252	7.36135522510567e-32	Letmd1	-0.078
1.38120964372409e-36	-0.144268821705954	0.208	0.29	7.65176330526707e-32	Calcoco1	-0.082
1.39987495026156e-36	-0.145296087932512	0.438	0.531	7.75516723695402e-32	Armh3	-0.093
1.51209703558532e-36	-0.155846488194531	0.914	0.939	8.37686636743913e-32	Astn2	-0.0249999999999999
1.56572281638022e-36	-0.155926058031359	0.235	0.318	8.67394783046476e-32	Rcan3	-0.083
1.58287057456923e-36	-0.157388716683808	0.328	0.423	8.76894469605609e-32	Fam131a	-0.095
1.59926558587595e-36	-0.156223811167834	0.649	0.733	8.85977141919418e-32	Ahcyl2	-0.084
1.62953783162179e-36	0.205684234506255	0.272	0.195	9.02747663340157e-32	Wdr61	0.077
1.67362509630315e-36	-0.149792967212562	0.575	0.667	9.27171567100981e-32	Dzank1	-0.0920000000000001
1.69061290974559e-36	-0.246544942824773	0.258	0.34	9.36582645869961e-32	Syndig1	-0.082
1.72129011432228e-36	-0.162861649564408	0.169	0.249	9.53577510433403e-32	Fmn1	-0.08
1.7591724855766e-36	-0.235115938410595	0.893	0.918	9.74563965284578e-32	Cntnap5a	-0.025
1.78105389453409e-36	0.106662905986951	0.139	0.08	9.86686047032941e-32	Rtn2	0.059
1.78573605565798e-36	-0.149103481740855	0.189	0.278	9.89279917473966e-32	Pofut1	-0.089
1.83115114906859e-36	-0.105566997847373	0.095	0.15	1.01443942507251e-31	Iffo2	-0.055
2.08174824263814e-36	-0.182256405709425	0.476	0.567	1.1532677089391e-31	Nr3c2	-0.091
2.4702253590032e-36	-0.171050179604827	0.303	0.392	1.36848014663418e-31	Hk1	-0.089
2.57362484961996e-36	-0.157115537892617	0.345	0.44	1.42576243044096e-31	Orc6	-0.095
2.60219557518624e-36	-0.16784005676051	0.232	0.317	1.44159032669742e-31	Map3k13	-0.085
2.63679709927284e-36	0.193733331550357	0.475	0.403	1.46075922502616e-31	Tm9sf4	0.072
2.72284405865821e-36	-0.114664323860135	0.083	0.143	1.50842838005606e-31	Mapkapk2	-0.06
2.74229454816393e-36	-0.145249673723653	0.332	0.43	1.51920375673734e-31	Naa40	-0.098
2.82150442489503e-36	-0.149177735995364	0.444	0.538	1.5630852363476e-31	Dcaf8	-0.094
2.91503899462145e-36	-0.119506854669512	0.209	0.292	1.61490245263034e-31	Abl1	-0.083
2.95213646780162e-36	0.113473661517385	0.121	0.064	1.63545408179742e-31	Gemin7	0.057
2.99849306979514e-36	0.10778382231893	0.113	0.058	1.66113517573581e-31	Ggh	0.055
3.1901440439832e-36	0.158910075197298	0.284	0.207	1.76730789892626e-31	Hmox2	0.077
3.24397348062682e-36	-0.138656202657328	0.241	0.324	1.79712886853245e-31	Pus10	-0.083
